Time_Index,Diesel_Price
2139,79.77
2140,79.77
2141,79.77
2142,79.77
2143,79.77
2144,79.77
2145,79.77
2146,79.77
2147,79.77
2148,79.77
2149,79.77
2150,79.77
2151,79.77
2152,79.77
2153,79.77
2154,79.77
2155,79.77
2156,79.77
2157,79.77
2158,79.77
2159,79.77
2160,79.77
2161,79.77
2162,79.77
2163,79.77
2164,79.77
2165,79.77
2166,79.77
2167,79.77
2168,79.77
2169,79.77
2170,79.77
2171,79.77
2172,79.77
2173,79.77
2174,79.77
2175,79.77
2176,79.77
2177,79.77
2178,79.77
2179,79.77
2180,79.77
2181,79.77
2182,79.77
2183,79.77
2184,79.77
2185,79.77
2186,79.77
2187,79.77
2188,79.77
2189,79.77
2190,79.77
2191,79.77
2192,79.77
2193,79.77
2194,79.77
2195,79.77
2196,79.77
2197,79.77
2198,79.77
2199,79.77
2200,79.77
2201,79.77
2202,79.77
2203,79.77
2204,79.77
2205,79.77
2206,79.77
2207,79.77
2208,79.77
2209,79.77
2210,79.77
2211,79.77
2212,79.77
2213,79.77
2214,79.77
2215,79.77
2216,79.77
2217,79.77
2218,79.77
2219,79.77
2220,79.77
2221,79.77
2222,79.77
2223,79.77
2224,79.77
2225,79.77
2226,79.77
2227,79.77
2228,79.77
2229,79.77
2230,79.77
2231,79.77
2232,79.77
2233,79.77
2234,79.77
2235,79.77
2236,79.77
2237,79.77
2238,79.77
2239,79.77
2240,79.77
2241,79.77
2242,79.77
2243,79.77
2244,79.77
2245,79.77
2246,79.77
2247,79.77
2248,79.77
2249,79.77
2250,79.77
2251,79.77
2252,79.77
2253,79.77
2254,79.77
2255,79.77
2256,79.77
2257,79.77
2258,79.77
2259,79.77
2260,79.77
2261,79.77
2262,79.77
2263,79.77
2264,79.77
2265,79.77
2266,79.77
2267,79.77
2268,79.77
2269,79.77
2270,79.77
2271,79.77
2272,79.77
2273,79.77
2274,79.77
2275,79.77
2276,79.77
2277,79.77
2278,79.77
2279,79.77
2280,79.77
2281,79.77
2282,79.77
2283,79.77
2284,79.77
2285,79.77
2286,79.77
2287,79.77
2288,79.77
2289,79.77
2290,79.77
2291,79.77
2292,79.77
2293,79.77
2294,79.77
2295,79.77
2296,79.77
2297,79.77
2298,79.77
2299,79.77
2300,79.77
2301,79.77
2302,79.77
2303,79.77
2304,79.77
2305,79.77
2306,79.77
2307,79.77
2308,79.77
2309,79.77
2310,79.77
2311,79.77
2312,79.77
2313,79.77
2314,79.77
2315,79.77
2316,79.77
2317,79.77
2318,79.77
2319,79.77
2320,79.77
2321,79.77
2322,79.77
2323,79.77
2324,79.77
2325,79.77
2326,79.77
2327,79.77
2328,79.77
2329,79.77
2330,79.77
2331,79.77
2332,79.77
2333,79.77
2334,79.77
2335,79.77
2336,79.77
2337,79.77
2338,79.77
2339,79.77
2340,79.77
2341,79.77
2342,79.77
2343,79.77
2344,79.77
2345,79.77
2346,79.77
2347,79.77
2348,79.77
2349,79.77
2350,79.77
2351,79.77
2352,79.77
2353,79.77
2354,79.77
2355,79.77
2356,79.77
2357,79.77
2358,79.77
2359,79.77
2360,79.77
2361,79.77
2362,79.77
2363,79.77
2364,79.77
2365,79.77
2366,79.77
2367,79.77
2368,79.77
2369,79.77
2370,79.77
2371,79.77
2372,79.77
2373,79.77
2374,79.77
2375,79.77
2376,79.77
2377,79.77
2378,79.77
2379,79.77
2380,79.77
2381,79.77
2382,79.77
2383,79.77
2384,79.77
2385,79.77
2386,79.77
2387,79.77
2388,79.77
2389,79.77
2390,79.77
2391,79.77
2392,79.77
2393,79.77
2394,79.77
2395,79.77
2396,79.77
2397,79.77
2398,79.77
2399,79.77
2400,79.77
2401,79.77
2402,79.77
2403,79.77
2404,79.77
2405,79.77
2406,79.77
2407,79.77
2408,79.77
2409,79.77
2410,79.77
2411,79.77
2412,79.77
2413,79.77
2414,79.77
2415,79.77
2416,79.77
2417,79.77
2418,79.77
2419,79.77
2420,79.77
2421,79.77
2422,79.77
2423,79.77
2424,79.77
2425,79.77
2426,79.77
2427,79.77
2428,79.77
2429,79.77
2430,79.77
2431,79.77
2432,79.77
2433,79.77
2434,79.77
2435,79.77
2436,79.77
2437,79.77
2438,79.77
2439,79.77
2440,79.77
2441,79.77
2442,79.77
2443,79.77
2444,79.77
2445,79.77
2446,79.77
2447,79.77
2448,79.77
2449,79.77
2450,79.77
2451,79.77
2452,79.77
2453,79.77
2454,79.77
2455,79.77
2456,79.77
2457,79.77
2458,79.77
2459,79.77
2460,79.77
2461,79.77
2462,79.77
2463,79.77
2464,79.77
2465,79.77
2466,79.77
2467,79.77
2468,79.77
2469,79.77
2470,79.77
2471,79.77
2472,79.77
2473,79.77
2474,79.77
2475,79.77
2476,79.77
2477,79.77
2478,79.77
2479,79.77
2480,79.77
2481,79.77
2482,79.77
2483,79.77
2484,79.77
2485,79.77
2486,79.77
2487,79.77
2488,79.77
2489,79.77
2490,79.77
2491,79.77
2492,79.77
2493,79.77
2494,79.77
2495,79.77
2496,79.77
2497,79.77
2498,79.77
2499,79.77
2500,79.77
2501,79.77
2502,79.77
2503,79.77
2504,79.77
2505,79.77
2506,79.77
2507,79.77
2508,79.77
2509,79.77
2510,79.77
2511,79.77
2512,79.77
2513,79.77
2514,79.77
2515,79.77
2516,79.77
2517,79.77
2518,79.77
2519,79.77
2520,79.77
2521,79.77
2522,79.77
2523,79.77
2524,79.77
2525,79.77
2526,79.77
2527,79.77
2528,79.77
2529,79.77
2530,79.77
2531,79.77
2532,79.77
2533,79.77
2534,79.77
2535,79.77
2536,79.77
2537,79.77
2538,79.77
2539,79.77
2540,79.77
2541,79.77
2542,79.77
2543,79.77
2544,79.77
2545,79.77
2546,79.77
2547,79.77
2548,79.77
2549,79.77
2550,79.77
2551,79.77
2552,79.77
2553,79.77
2554,79.77
2555,79.77
2556,79.77
2557,79.77
2558,79.77
2559,79.77
2560,79.77
2561,79.77
2562,79.77
2563,79.77
2564,79.77
2565,79.77
2566,79.77
2567,79.77
2568,79.77
2569,79.77
2570,79.77
2571,79.77
2572,79.77
2573,79.77
2574,79.77
2575,79.77
2576,79.77
2577,79.77
2578,79.77
2579,79.77
2580,79.77
2581,79.77
2582,79.77
2583,79.77
2584,79.77
2585,79.77
2586,79.77
2587,79.77
2588,79.77
2589,79.77
2590,79.77
2591,79.77
2592,79.77
2593,79.77
2594,79.77
2595,79.77
2596,79.77
2597,79.77
2598,79.77
2599,79.77
2600,79.77
2601,79.77
2602,79.77
2603,79.77
2604,79.77
2605,79.77
2606,79.77
2607,79.77
2608,79.77
2609,79.77
2610,79.77
2611,79.77
2612,79.77
2613,79.77
2614,79.77
2615,79.77
2616,79.77
2617,79.77
2618,79.77
2619,79.77
2620,79.77
2621,79.77
2622,79.77
2623,79.77
2624,79.77
2625,79.77
2626,79.77
2627,79.77
2628,79.77
2629,79.77
2630,79.77
2631,79.77
2632,79.77
2633,79.77
2634,79.77
2635,79.77
2636,79.77
2637,79.77
2638,79.77
2639,79.77
2640,79.77
2641,79.77
2642,79.77
2643,79.77
2644,79.77
2645,79.77
2646,79.77
2647,79.77
2648,79.77
2649,79.77
2650,79.77
2651,79.77
2652,79.77
2653,79.77
2654,79.77
2655,79.77
2656,79.77
2657,79.77
2658,79.77
2659,79.77
2660,79.77
2661,79.77
2662,79.77
2663,79.77
2664,79.77
2665,79.77
2666,79.77
2667,79.77
2668,79.77
2669,79.77
2670,79.77
2671,79.77
2672,79.77
2673,79.77
2674,79.77
2675,79.77
2676,79.77
2677,79.77
2678,79.77
2679,79.77
2680,79.77
2681,79.77
2682,79.77
2683,79.77
2684,79.77
2685,79.77
2686,79.77
2687,79.77
2688,79.77
2689,79.77
2690,79.77
2691,79.77
2692,79.77
2693,79.77
2694,79.77
2695,79.77
2696,79.77
2697,79.77
2698,79.77
2699,79.77
2700,79.77
2701,79.77
2702,79.77
2703,79.77
2704,79.77
2705,79.77
2706,79.77
2707,79.77
2708,79.77
2709,79.77
2710,79.77
2711,79.77
2712,79.77
2713,79.77
2714,79.77
2715,79.77
2716,79.77
2717,79.77
2718,79.77
2719,79.77
2720,79.77
2721,79.77
2722,79.77
2723,79.77
2724,79.77
2725,79.77
2726,79.77
2727,79.77
2728,79.77
2729,79.77
2730,79.77
2731,79.77
2732,79.77
2733,79.77
2734,79.77
2735,79.77
2736,79.77
2737,79.77
2738,79.77
2739,79.77
2740,79.77
2741,79.77
2742,79.77
2743,79.77
2744,79.77
2745,79.77
2746,79.77
2747,79.77
2748,79.77
2749,79.77
2750,79.77
2751,79.77
2752,79.77
2753,79.77
2754,79.77
2755,79.77
2756,79.77
2757,79.77
2758,79.77
2759,79.77
2760,79.77
2761,79.77
2762,79.77
2763,79.77
2764,79.77
2765,79.77
2766,79.77
2767,79.77
2768,79.77
2769,79.77
2770,79.77
2771,79.77
2772,79.77
2773,79.77
2774,79.77
2775,79.77
2776,79.77
2777,79.77
2778,79.77
2779,79.77
2780,79.77
2781,79.77
2782,79.77
2783,79.77
2784,79.77
2785,79.77
2786,79.77
2787,79.77
2788,79.77
2789,79.77
2790,79.77
2791,79.77
2792,79.77
2793,79.77
2794,79.77
2795,79.77
2796,79.77
2797,79.77
2798,79.77
2799,79.77
2800,79.77
2801,79.77
2802,79.77
2803,79.77
2804,79.77
2805,79.77
2806,79.77
2807,79.77
2808,79.77
2809,79.77
2810,79.77
2811,79.77
2812,79.77
2813,79.77
2814,79.77
2815,79.77
2816,79.77
2817,79.77
2818,79.77
2819,79.77
2820,79.77
2821,79.77
2822,79.77
2823,79.77
2824,79.77
2825,79.77
2826,79.77
2827,79.77
2828,79.77
2829,79.77
2830,79.77
2831,79.77
2832,79.77
2833,79.77
2834,79.77
2835,79.77
2836,79.77
2837,79.77
2838,79.77
2839,79.77
2840,79.77
2841,79.77
2842,79.77
2843,79.77
2844,79.77
2845,79.77
2846,79.77
2847,79.77
2848,79.77
2849,79.77
2850,79.77
2851,79.77
2852,79.77
2853,79.77
2854,79.77
2855,79.77
2856,79.77
2857,79.77
2858,79.77
2859,79.77
2860,79.77
2861,79.77
2862,79.77
2863,79.77
2864,79.77
2865,79.77
2866,79.77
2867,79.77
2868,79.77
2869,79.77
2870,79.77
2871,79.77
2872,79.77
2873,79.77
2874,79.77
2875,79.77
2876,79.77
2877,79.77
2878,79.77
2879,79.77
2880,79.77
2881,79.77
2882,79.77
2883,79.77
2884,79.77
2885,79.77
2886,79.77
2887,79.77
2888,79.77
2889,79.77
2890,79.77
2891,79.77
2892,79.77
2893,79.77
2894,79.77
2895,79.77
2896,79.77
2897,79.77
2898,79.77
2899,79.77
2900,79.77
2901,79.77
2902,79.77
2903,79.77
2904,79.77
2905,79.77
2906,79.77
2907,79.77
2908,79.77
2909,79.77
2910,79.77
2911,79.77
2912,79.77
2913,79.77
2914,79.77
2915,79.77
2916,79.77
2917,79.77
2918,79.77
2919,79.77
2920,79.77
2921,79.77
2922,79.77
2923,79.77
2924,79.77
2925,79.77
2926,79.77
2927,79.77
2928,79.77
2929,79.77
2930,79.77
2931,79.77
2932,79.77
2933,79.77
2934,79.77
2935,79.77
2936,79.77
2937,79.77
2938,79.77
2939,79.77
2940,79.77
2941,79.77
2942,79.77
2943,79.77
2944,79.77
2945,79.77
2946,79.77
2947,79.77
2948,79.77
2949,79.77
2950,79.77
2951,79.77
2952,79.77
2953,79.77
2954,79.77
2955,79.77
2956,79.77
2957,79.77
2958,79.77
2959,79.77
2960,79.77
2961,79.77
2962,79.77
2963,79.77
2964,79.77
2965,79.77
2966,79.77
2967,79.77
2968,79.77
2969,79.77
2970,79.77
2971,79.77
2972,79.77
2973,79.77
2974,79.77
2975,79.77
2976,79.77
2977,79.77
2978,79.77
2979,79.77
2980,79.77
2981,79.77
2982,79.77
2983,79.77
2984,79.77
2985,79.77
2986,79.77
2987,79.77
2988,79.77
2989,79.77
2990,79.77
2991,79.77
2992,79.77
2993,79.77
2994,79.77
2995,79.77
2996,79.77
2997,79.77
2998,79.77
2999,79.77
3000,79.77
3001,79.77
3002,79.77
3003,79.77
3004,79.77
3005,79.77
3006,79.77
3007,79.77
3008,79.77
3009,79.77
3010,79.77
3011,79.77
3012,79.77
3013,79.77
3014,79.77
3015,79.77
3016,79.77
3017,79.77
3018,79.77
3019,79.77
3020,79.77
3021,79.77
3022,79.77
3023,79.77
3024,79.77
3025,79.77
3026,79.77
3027,79.77
3028,79.77
3029,79.77
3030,79.77
3031,79.77
3032,79.77
3033,79.77
3034,79.77
3035,79.77
3036,79.77
3037,79.77
3038,79.77
3039,79.77
3040,79.77
3041,79.77
3042,79.77
3043,79.77
3044,79.77
3045,79.77
3046,79.77
3047,79.77
3048,79.77
3049,79.77
3050,79.77
3051,79.77
3052,79.77
3053,79.77
3054,79.77
3055,79.77
3056,79.77
3057,79.77
3058,79.77
3059,79.77
3060,79.77
3061,79.77
3062,79.77
3063,79.77
3064,79.77
3065,79.77
3066,79.77
3067,79.77
3068,79.77
3069,79.77
3070,79.77
3071,79.77
3072,79.77
3073,79.77
3074,79.77
3075,79.77
3076,79.77
3077,79.77
3078,79.77
3079,79.77
3080,79.77
3081,79.77
3082,79.77
3083,79.77
3084,79.77
3085,79.77
3086,79.77
3087,79.77
3088,79.77
3089,79.77
3090,79.77
3091,79.77
3092,79.77
3093,79.77
3094,79.77
3095,79.77
3096,79.77
3097,79.77
3098,79.77
3099,79.77
3100,79.77
3101,79.77
3102,79.77
3103,79.77
3104,79.77
3105,79.77
3106,79.77
3107,79.77
3108,79.77
3109,79.77
3110,79.77
3111,79.77
3112,79.77
3113,79.77
3114,79.77
3115,79.77
3116,79.77
3117,79.77
3118,79.77
3119,79.77
3120,79.77
3121,79.77
3122,79.77
3123,79.77
3124,79.77
3125,79.77
3126,79.77
3127,79.77
3128,79.77
3129,79.77
3130,79.77
3131,79.77
3132,79.77
3133,79.77
3134,79.77
3135,79.77
3136,79.77
3137,79.77
3138,79.77
3139,79.77
3140,79.77
3141,79.77
3142,79.77
3143,79.77
3144,79.77
3145,79.77
3146,79.77
3147,79.77
3148,79.77
3149,79.77
3150,79.77
3151,79.77
3152,79.77
3153,79.77
3154,79.77
3155,79.77
3156,79.77
3157,79.77
3158,79.77
3159,79.77
3160,79.77
3161,79.77
3162,79.77
3163,79.77
3164,79.77
3165,79.77
3166,79.77
3167,79.77
3168,79.77
3169,79.77
3170,79.77
3171,79.77
3172,79.77
3173,79.77
3174,79.77
3175,79.77
3176,79.77
3177,79.77
3178,79.77
3179,79.77
3180,79.77
3181,79.77
3182,79.77
3183,79.77
3184,79.77
3185,79.77
3186,79.77
3187,79.77
3188,79.77
3189,79.77
3190,79.77
3191,79.77
3192,79.77
3193,79.77
3194,79.77
3195,79.77
3196,79.77
3197,79.77
3198,79.77
3199,79.77
3200,79.77
3201,79.77
3202,79.77
3203,79.77
3204,79.77
3205,79.77
3206,79.77
3207,79.77
3208,79.77
3209,79.77
3210,79.77
3211,79.77
3212,79.77
3213,79.77
3214,79.77
3215,79.77
3216,79.77
3217,79.77
3218,79.77
3219,79.77
3220,79.77
3221,79.77
3222,79.77
3223,79.77
3224,79.77
3225,79.77
3226,79.77
3227,79.77
3228,79.77
3229,79.77
3230,79.77
3231,79.77
3232,79.77
3233,79.77
3234,79.77
3235,79.77
3236,79.77
3237,79.77
3238,79.77
3239,79.77
3240,79.77
3241,79.77
3242,79.77
3243,79.77
3244,79.77
3245,79.77
3246,79.77
3247,79.77
3248,79.77
3249,79.77
3250,79.77
3251,79.77
3252,79.77
3253,79.77
3254,79.77
3255,79.77
3256,79.77
3257,79.77
3258,79.77
3259,79.77
3260,79.77
3261,79.77
3262,79.77
3263,79.77
3264,79.77
3265,79.77
3266,79.77
3267,79.77
3268,79.77
3269,79.77
3270,79.77
3271,79.77
3272,79.77
3273,79.77
3274,79.77
3275,79.77
3276,79.77
3277,79.77
3278,79.77
3279,79.77
3280,79.77
3281,79.77
3282,79.77
3283,79.77
3284,79.77
3285,79.77
3286,79.77
3287,79.77
3288,79.77
3289,79.77
3290,79.77
3291,79.77
3292,79.77
3293,79.77
3294,79.77
3295,79.77
3296,79.77
3297,79.77
3298,79.77
3299,79.77
3300,79.77
3301,79.77
3302,79.77
3303,79.77
3304,79.77
3305,79.77
3306,79.77
3307,79.77
3308,79.77
3309,79.77
3310,79.77
3311,79.77
3312,79.77
3313,79.77
3314,79.77
3315,79.77
3316,79.77
3317,79.77
3318,79.77
3319,79.77
3320,79.77
3321,79.77
3322,79.77
3323,79.77
3324,79.77
3325,79.77
3326,79.77
3327,79.77
3328,79.77
3329,79.77
3330,79.77
3331,79.77
3332,79.77
3333,79.77
3334,79.77
3335,79.77
3336,79.77
3337,79.77
3338,79.77
3339,79.77
3340,79.77
3341,79.77
3342,79.77
3343,79.77
3344,79.77
3345,79.77
3346,79.77
3347,79.77
3348,79.77
3349,79.77
3350,79.77
3351,79.77
3352,79.77
3353,79.77
3354,79.77
3355,79.77
3356,79.77
3357,79.77
3358,79.77
3359,79.77
3360,79.77
3361,79.77
3362,79.77
3363,79.77
3364,79.77
3365,79.77
3366,79.77
3367,79.77
3368,79.77
3369,79.77
3370,79.77
3371,79.77
3372,79.77
3373,79.77
3374,79.77
3375,79.77
3376,79.77
3377,79.77
3378,79.77
3379,79.77
3380,79.77
3381,79.77
3382,79.77
3383,79.77
3384,79.77
3385,79.77
3386,79.77
3387,79.77
3388,79.77
3389,79.77
3390,79.77
3391,79.77
3392,79.77
3393,79.77
3394,79.77
3395,79.77
3396,79.77
3397,79.77
3398,79.77
3399,79.77
3400,79.77
3401,79.77
3402,79.77
3403,79.77
3404,79.77
3405,79.77
3406,79.77
3407,79.77
3408,79.77
3409,79.77
3410,79.77
3411,79.77
3412,79.77
3413,79.77
3414,79.77
3415,79.77
3416,79.77
3417,79.77
3418,79.77
3419,79.77
3420,79.77
3421,79.77
3422,79.77
3423,79.77
3424,79.77
3425,79.77
3426,79.77
3427,79.77
3428,79.77
3429,79.77
3430,79.77
3431,79.77
3432,79.77
3433,79.77
3434,79.77
3435,79.77
3436,79.77
3437,79.77
3438,79.77
3439,79.77
3440,79.77
3441,79.77
3442,79.77
3443,79.77
3444,79.77
3445,79.77
3446,79.77
3447,79.77
3448,79.77
3449,79.77
3450,79.77
3451,79.77
3452,79.77
3453,79.77
3454,79.77
3455,79.77
3456,79.77
3457,79.77
3458,79.77
3459,79.77
3460,79.77
3461,79.77
3462,79.77
3463,79.77
3464,79.77
3465,79.77
3466,79.77
3467,79.77
3468,79.77
3469,79.77
3470,79.77
3471,79.77
3472,79.77
3473,79.77
3474,79.77
3475,79.77
3476,79.77
3477,79.77
3478,79.77
3479,79.77
3480,79.77
3481,79.77
3482,79.77
3483,79.77
3484,79.77
3485,79.77
3486,79.77
3487,79.77
3488,79.77
3489,79.77
3490,79.77
3491,79.77
3492,79.77
3493,79.77
3494,79.77
3495,79.77
3496,79.77
3497,79.77
3498,79.77
3499,79.77
3500,79.77
3501,79.77
3502,79.77
3503,79.77
3504,79.77
3505,79.77
3506,79.77
3507,79.77
3508,79.77
3509,79.77
3510,79.77
3511,79.77
3512,79.77
3513,79.77
3514,79.77
3515,79.77
3516,79.77
3517,79.77
3518,79.77
3519,79.77
3520,79.77
3521,79.77
3522,79.77
3523,79.77
3524,79.77
3525,79.77
3526,79.77
3527,79.77
3528,79.77
3529,79.77
3530,79.77
3531,79.77
3532,79.77
3533,79.77
3534,79.77
3535,79.77
3536,79.77
3537,79.77
3538,79.77
3539,79.77
3540,79.77
3541,79.77
3542,79.77
3543,79.77
3544,79.77
3545,79.77
3546,79.77
3547,79.77
3548,79.77
3549,79.77
3550,79.77
3551,79.77
3552,79.77
3553,79.77
3554,79.77
3555,79.77
3556,79.77
3557,79.77
3558,79.77
3559,79.77
3560,79.77
3561,79.77
3562,79.77
3563,79.77
3564,79.77
3565,79.77
3566,79.77
3567,79.77
3568,79.77
3569,79.77
3570,79.77
3571,79.77
3572,79.77
3573,79.77
3574,79.77
3575,79.77
3576,79.77
3577,79.77
3578,79.77
3579,79.77
3580,79.77
3581,79.77
3582,79.77
3583,79.77
3584,79.77
3585,79.77
3586,79.77
3587,79.77
3588,79.77
3589,79.77
3590,79.77
3591,79.77
3592,79.77
3593,79.77
3594,79.77
3595,79.77
3596,79.77
3597,79.77
3598,79.77
3599,79.77
3600,79.77
3601,79.77
3602,79.77
3603,79.77
3604,79.77
3605,79.77
3606,79.77
3607,79.77
3608,79.77
3609,79.77
3610,79.77
3611,79.77
3612,79.77
3613,79.77
3614,79.77
3615,79.77
3616,79.77
3617,79.77
3618,79.77
3619,79.77
3620,79.77
3621,79.77
3622,79.77
3623,79.77
3624,79.77
3625,79.77
3626,79.77
3627,79.77
3628,79.77
3629,79.77
3630,79.77
3631,79.77
3632,79.77
3633,79.77
3634,79.77
3635,79.77
3636,79.77
3637,79.77
3638,79.77
3639,79.77
3640,79.77
3641,79.77
3642,79.77
3643,79.77
3644,79.77
3645,79.77
3646,79.77
3647,79.77
3648,79.77
3649,79.77
3650,79.77
3651,79.77
3652,79.77
3653,79.77
3654,79.77
3655,79.77
3656,79.77
3657,79.77
3658,79.77
3659,79.77
3660,79.77
3661,79.77
3662,79.77
3663,79.77
3664,79.77
3665,79.77
3666,79.77
3667,79.77
3668,79.77
3669,79.77
3670,79.77
3671,79.77
3672,79.77
3673,79.77
3674,79.77
3675,79.77
3676,79.77
3677,79.77
3678,79.77
3679,79.77
3680,79.77
3681,79.77
3682,79.77
3683,79.77
3684,79.77
3685,79.77
3686,79.77
3687,79.77
3688,79.77
3689,79.77
3690,79.77
3691,79.77
3692,79.77
3693,79.77
3694,79.77
3695,79.77
3696,79.77
3697,79.77
3698,79.77
3699,79.77
3700,79.77
3701,79.77
3702,79.77
3703,79.77
3704,79.77
3705,79.77
3706,79.77
3707,79.77
3708,79.77
3709,79.77
3710,79.77
3711,79.77
3712,79.77
3713,79.77
3714,79.77
3715,79.77
3716,79.77
3717,79.77
3718,79.77
3719,79.77
3720,79.77
3721,79.77
3722,79.77
3723,79.77
3724,79.77
3725,79.77
3726,79.77
3727,79.77
3728,79.77
3729,79.77
3730,79.77
3731,79.77
3732,79.77
3733,79.77
3734,79.77
3735,79.77
3736,79.77
3737,79.77
3738,79.77
3739,79.77
3740,79.77
3741,79.77
3742,79.77
3743,79.77
3744,79.77
3745,79.77
3746,79.77
3747,79.77
3748,79.77
3749,79.77
3750,79.77
3751,79.77
3752,79.77
3753,79.77
3754,79.77
3755,79.77
3756,79.77
3757,79.77
3758,79.77
3759,79.77
3760,79.77
3761,79.77
3762,79.77
3763,79.77
3764,79.77
3765,79.77
3766,79.77
3767,79.77
3768,79.77
3769,79.77
3770,79.77
3771,79.77
3772,79.77
3773,79.77
3774,79.77
3775,79.77
3776,79.77
3777,79.77
3778,79.77
3779,79.77
3780,79.77
3781,79.77
3782,79.77
3783,79.77
3784,79.77
3785,79.77
3786,79.77
3787,79.77
3788,79.77
3789,79.77
3790,79.77
3791,79.77
3792,79.77
3793,79.77
3794,79.77
3795,79.77
3796,79.77
3797,79.77
3798,79.77
3799,79.77
3800,79.77
3801,79.77
3802,79.77
3803,79.77
3804,79.77
3805,79.77
3806,79.77
3807,79.77
3808,79.77
3809,79.77
3810,79.77
3811,79.77
3812,79.77
3813,79.77
3814,79.77
3815,79.77
3816,79.77
3817,79.77
3818,79.77
3819,79.77
3820,79.77
3821,79.77
3822,79.77
3823,79.77
3824,79.77
3825,79.77
3826,79.77
3827,79.77
3828,79.77
3829,79.77
3830,79.77
3831,79.77
3832,79.77
3833,79.77
3834,79.77
3835,79.77
3836,79.77
3837,79.77
3838,79.77
3839,79.77
3840,79.77
3841,79.77
3842,79.77
3843,79.77
3844,79.77
3845,79.77
3846,79.77
3847,79.77
3848,79.77
3849,79.77
3850,79.77
3851,79.77
3852,79.77
3853,79.77
3854,79.77
3855,79.77
3856,79.77
3857,79.77
3858,79.77
3859,79.77
3860,79.77
3861,79.77
3862,79.77
3863,79.77
3864,79.77
3865,79.77
3866,79.77
3867,79.77
3868,79.77
3869,79.77
3870,79.77
3871,79.77
3872,79.77
3873,79.77
3874,79.77
3875,79.77
3876,79.77
3877,79.77
3878,79.77
3879,79.77
3880,79.77
3881,79.77
3882,79.77
3883,79.77
3884,79.77
3885,79.77
3886,79.77
3887,79.77
3888,79.77
3889,79.77
3890,79.77
3891,79.77
3892,79.77
3893,79.77
3894,79.77
3895,79.77
3896,79.77
3897,79.77
3898,79.77
3899,79.77
3900,79.77
3901,79.77
3902,79.77
3903,79.77
3904,79.77
3905,79.77
3906,79.77
3907,79.77
3908,79.77
3909,79.77
3910,79.77
3911,79.77
3912,79.77
3913,79.77
3914,79.77
3915,79.77
3916,79.77
3917,79.77
3918,79.77
3919,79.77
3920,79.77
3921,79.77
3922,79.77
3923,79.77
3924,79.77
3925,79.77
3926,79.77
3927,79.77
3928,79.77
3929,79.77
3930,79.77
3931,79.77
3932,79.77
3933,79.77
3934,79.77
3935,79.77
3936,79.77
3937,79.77
3938,79.77
3939,79.77
3940,79.77
3941,79.77
3942,79.77
3943,79.77
3944,79.77
3945,79.77
3946,79.77
3947,79.77
3948,79.77
3949,79.77
3950,79.77
3951,79.77
3952,79.77
3953,79.77
3954,79.77
3955,79.77
3956,79.77
3957,79.77
3958,79.77
3959,79.77
3960,79.77
3961,79.77
3962,79.77
3963,79.77
3964,79.77
3965,79.77
3966,79.77
3967,79.77
3968,79.77
3969,79.77
3970,79.77
3971,79.77
3972,79.77
3973,79.77
3974,79.77
3975,79.77
3976,79.77
3977,79.77
3978,79.77
3979,79.77
3980,79.77
3981,79.77
3982,79.77
3983,79.77
3984,79.77
3985,79.77
3986,79.77
3987,79.77
3988,79.77
3989,79.77
3990,79.77
3991,79.77
3992,79.77
3993,79.77
3994,79.77
3995,79.77
3996,79.77
3997,79.77
3998,79.77
3999,79.77
4000,79.77
4001,79.77
4002,79.77
4003,79.77
4004,79.77
4005,79.77
4006,79.77
4007,79.77
4008,79.77
4009,79.77
4010,79.77
4011,79.77
4012,79.77
4013,79.77
4014,79.77
4015,79.77
4016,79.77
4017,79.77
4018,79.77
4019,79.77
4020,79.77
4021,79.77
4022,79.77
4023,79.77
4024,79.77
4025,79.77
4026,79.77
4027,79.77
4028,79.77
4029,79.77
4030,79.77
4031,79.77
4032,79.77
4033,79.77
4034,79.77
4035,79.77
4036,79.77
4037,79.77
4038,79.77
4039,79.77
4040,79.77
4041,79.77
4042,79.77
4043,79.77
4044,79.77
4045,79.77
4046,79.77
4047,79.77
4048,79.77
4049,79.77
4050,79.77
4051,79.77
4052,79.77
4053,79.77
4054,79.77
4055,79.77
4056,79.77
4057,79.77
4058,79.77
4059,79.77
4060,79.77
4061,79.77
4062,79.77
4063,79.77
4064,79.77
4065,79.77
4066,79.77
4067,79.77
4068,79.77
4069,79.77
4070,79.77
4071,79.77
4072,79.77
4073,79.77
4074,79.77
4075,79.77
4076,79.77
4077,79.77
4078,79.77
4079,79.77
4080,79.77
4081,79.77
4082,79.77
4083,79.77
4084,79.77
4085,79.77
4086,79.77
4087,79.77
4088,79.77
4089,79.77
4090,79.77
4091,79.77
4092,79.77
4093,79.77
4094,79.77
4095,79.77
4096,79.77
4097,79.77
4098,79.77
4099,79.77
4100,79.77
4101,79.77
4102,79.77
4103,79.77
4104,79.77
4105,79.77
4106,79.77
4107,79.77
4108,79.77
4109,79.77
4110,79.77
4111,79.77
4112,79.77
4113,79.77
4114,79.77
4115,79.77
4116,79.77
4117,79.77
4118,79.77
4119,79.77
4120,79.77
4121,79.77
4122,79.77
4123,79.77
4124,79.77
4125,79.77
4126,79.77
4127,79.77
4128,79.77
4129,79.77
4130,79.77
4131,79.77
4132,79.77
4133,79.77
4134,79.77
4135,79.77
4136,79.77
